sku,source_row_number,row_status,group_key,row_action,decision_status,draft_name,draft_description,draft_dimensions,draft_weight,draft_cubic,draft_freight_type,field_decisions_json,custom_values_json,notes,reviewed_by_id,reviewed_at,applied_by_id,applied_at,apply_batch_id,source_name,operational_name,source_description,operational_description,source_length_mm,source_width_mm,source_height_mm,source_outer_l_mm,source_outer_w_mm,source_outer_h_mm,operational_length_m,operational_width_m,operational_height_m,source_weight_kg,operational_weight_kg,source_cubic_m3,operational_cubic_m3,source_pallet,source_derived_cp,operational_cp,primary_dimensions_different,weight_different,cubic_different,cp_different,possible_unit_scale_warning,active_rule_count,active_rule_names,active_rule_decisions_json,active_memory_exists,memory_workflow_key,memory_source_fingerprint,memory_proposal_fingerprint,memory_approved_data_json,memory_approval_note,memory_approved_at,memory_last_used_at,memory_use_count,bulk_safety_status,bulk_safety_issues
SM440-SWB,35218,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.106893+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,4 Post 4 Tonne Wash Bay Hoist,4 Post 4 Tonne Wash Bay Hoist,4 Post 4 Tonne Wash Bay Hoist,4 Post 4 Tonne Wash Bay Hoist,4520.000000,620.000000,700.000000,4520.0,620.0,700.0,4.5200,0.6200,0.7000,1200.000000,1200.0000,1.962000,1.962000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,b99ee49c328c0a4668b4f0ceb7b5a62fb33509df56d506ae183ecd2b4594d3e4,1b8709dc9c1d877bba4d02e966622d0236428c24edc90f44c1040e64bc10eb2b,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""4 Post 4 Tonne Wash Bay Hoist"", ""width_m"": ""0.6200"", ""cubic_m3"": ""1.962000"", ""height_m"": ""0.7000"", ""length_m"": ""4.5200"", ""weight_kg"": ""1200.0000"", ""description"": ""4 Post 4 Tonne Wash Bay Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #206. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.895383+00:00,2026-09-22 22:35:55.894265+00:00,1,SAFE_CANDIDATE,
SM440-S_RAL2002,35219,DIFFERENT,PHYSICAL_DIFFERENCES,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.108119+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,4 Post 4 Tonne Hoist Red,4 Post 4 Tonne Hoist Red,4 Post 4 Tonne Hoist Red,4 Post 4 Tonne Hoist Red,4600.000000,700.000000,700.000000,4520.0,620.0,700.0,4.5200,0.6200,0.7000,1330.000000,1200.0000,2.254000,1.962000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,0c3b18add65f50b82bc3ed42d79df5bb4cc5607e35eccaf320da6b5247531e03,8fece53529c078adcd984c5b5d33052a16199004322a38e3472032306fa77cae,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""4 Post 4 Tonne Hoist Red"", ""width_m"": ""0.6200"", ""cubic_m3"": ""1.962000"", ""height_m"": ""0.7000"", ""length_m"": ""4.5200"", ""weight_kg"": ""1200.0000"", ""description"": ""4 Post 4 Tonne Hoist Red"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #207. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.885991+00:00,2026-09-22 22:35:55.884668+00:00,1,SAFE_CANDIDATE,
SM440-S_RAL9005,35220,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.109749+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,4 Post 4 Tonne Hoist Jet Black,4 Post 4 Tonne Hoist Jet Black,4 Post 4 Tonne Hoist Jet Black,4 Post 4 Tonne Hoist Jet Black,4520.000000,620.000000,700.000000,4520.0,620.0,700.0,4.5200,0.6200,0.7000,1200.000000,1200.0000,1.962000,1.962000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,fc6456e518530a75ba05c73941da4dd69223653cff0dc4fd9a17b9e8f0598352,a9a4aa33fe25fe6807a65e112e22f2a02adce90afc5800da01893109eb53cbd8,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""4 Post 4 Tonne Hoist Jet Black"", ""width_m"": ""0.6200"", ""cubic_m3"": ""1.962000"", ""height_m"": ""0.7000"", ""length_m"": ""4.5200"", ""weight_kg"": ""1200.0000"", ""description"": ""4 Post 4 Tonne Hoist Jet Black"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #208. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.890502+00:00,2026-09-22 22:35:55.889376+00:00,1,SAFE_CANDIDATE,
SM450,35222,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.111057+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - Red,Four Post Hoist - Red,Four Post Hoist- Red,Four Post Hoist- Red,4660.000000,710.000000,1010.000000,4660.0,710.0,1010.0,4.6600,0.7100,1.0100,1760.000000,1760.0000,3.342000,3.342000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,617a732508fa9a6274f80ecd837c523b4c948e0654a089c1bb348d07a4b480c0,cd0b2322745b417f9536a4a718b9fa541cbf30c1624ce3183d359beb1399021a,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - Red"", ""width_m"": ""0.7100"", ""cubic_m3"": ""3.342000"", ""height_m"": ""1.0100"", ""length_m"": ""4.6600"", ""weight_kg"": ""1760.0000"", ""description"": ""Four Post Hoist- Red"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #209. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.902671+00:00,2026-09-22 22:35:55.901261+00:00,1,SAFE_CANDIDATE,
SM450-A,35223,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.112300+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist -,Four Post Hoist -,Four Post Hoist - Colour Ref in Serial Number,Four Post Hoist - Colour Ref in Serial Number,4700.000000,750.000000,1050.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.701000,3.701000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,0bbb9aa70e31a2f7ece774efa513164deaf56614adca2db19a92e0f07a748ce0,aa7d33cbe2bf2d96d4681902f58fd5ecce7ba8846ac90b9a41372b300445d1e3,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist -"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.701000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - Colour Ref in Serial Number"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #210. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.907403+00:00,2026-09-22 22:35:55.906326+00:00,1,SAFE_CANDIDATE,
SM450-A/3PH,35226,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.113706+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - Red,Four Post Hoist - Red,Four Post Hoist - Red,Four Post Hoist - Red,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.702000,3.702000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,f61ce08ada19087b3cdfe1dcd2c7232090800c178043d157187050cca1c1a505,a4c14d8c57d034ba58c3fdb8b7ec941bc72f6534500b0a2d2cd25228938d71d0,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - Red"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.702000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - Red"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #211. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.916364+00:00,2026-09-22 22:35:55.915425+00:00,1,SAFE_CANDIDATE,
SM450-ARAL2002,35227,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.115276+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - RAL2002,Four Post Hoist - RAL2002,Four Post Hoist - RAL2002,Four Post Hoist - RAL2002,4700.000000,750.000000,1050.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.701000,3.701000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,cc61a832ca4a4c1d5f61e71247c9169d870a291a52fee2b53418993de9033fb6,ae1b9f1c07650db6de9ef1a648416b1291ec8bda129c4e3c56b7c87f11c676a3,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - RAL2002"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.701000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - RAL2002"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #212. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.919291+00:00,2026-09-22 22:35:55.918448+00:00,1,SAFE_CANDIDATE,
SM450-ARAL5002,35228,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.116710+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - RAL5002,Four Post Hoist - RAL5002,Four Post Hoist - RAL5002,Four Post Hoist - RAL5002,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.702000,3.702000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,b50bb754ab3b70c712240ca127ebc314918b1be3dde0d08aed8a26a17ba4af98,0d1aadf507e62a42627f377364c62581a8373e43fec924207b4cf9547f0b743b,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - RAL5002"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.702000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - RAL5002"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #213. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.922503+00:00,2026-09-22 22:35:55.921567+00:00,1,SAFE_CANDIDATE,
SM450-ARAL5015,35229,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.118069+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - Blue,Four Post Hoist - Blue,Four Post Hoist - Blue,Four Post Hoist - Blue,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.702000,3.702000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,e25bbde1f94399bebe2de2cdb0c17130a5c375930884d8504d92f0d65d12a441,89faafd53238668c831c09b8a06f3a848b4c6ddcc158b1eda761ce5351585efb,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - Blue"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.702000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - Blue"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #214. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.925906+00:00,2026-09-22 22:35:55.924900+00:00,1,SAFE_CANDIDATE,
SM450-ARAL7016,35230,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.119421+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - Grey,Four Post Hoist - Grey,Four Post Hoist - Grey,Four Post Hoist - Grey,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.702000,3.702000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,92d1e6a2877146db7db1ffd2a926d37deb0b84414eaf35a22af2d4f133c50fc1,64ad678a4ce910956faaeb8d2c88ba26f39a27b87666c8cdda912c4dbf2fbe57,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - Grey"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.702000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - Grey"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #215. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.928992+00:00,2026-09-22 22:35:55.928046+00:00,1,SAFE_CANDIDATE,
SM450-ARAL9005,35231,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:45.120682+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Four Post Hoist - Black,Four Post Hoist - Black,Four Post Hoist - Black,Four Post Hoist - Black,0.000000,0.000000,0.000000,4700.0,750.0,1050.0,4.7000,0.7500,1.0500,1750.000000,1750.0000,3.702000,3.702000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,0c637d286ab2bb590338a93524eb711e378958323226cc31d47ca3c2076bff03,b7d0bc9386826654b10c2a9457760347488f95c37caee9a9f3b49a19b6382096,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Four Post Hoist - Black"", ""width_m"": ""0.7500"", ""cubic_m3"": ""3.702000"", ""height_m"": ""1.0500"", ""length_m"": ""4.7000"", ""weight_kg"": ""1750.0000"", ""description"": ""Four Post Hoist - Black"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #216. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.931767+00:00,2026-09-22 22:35:55.930916+00:00,1,SAFE_CANDIDATE,
